2021-05-23 01:33:54,127 - classify1.py[line:68] - INFO: Namespace(batch_size=64, dataset='Subj', epoch=50, gpu=1, l2=0.0001, lr=0.0001, modelfilename='', modelname='TextCNN', modelnum=0, resultnum=132, seed=1, use_aug=0)
2021-05-23 01:33:58,680 - classify1.py[line:134] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 5, 'Epoch2': 50, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 1e-05, 'learning_rate2': 0.0001, 'batch_size': 64, 'cuda': 1, 'negSampleNum': 3, 'poSampleNum': 1, 'max_bound': 1, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-23 01:33:58,963 - classify1.py[line:140] - INFO: before training: 0.5
2021-05-23 01:33:58,963 - classify1.py[line:154] - INFO: ...start training...
2021-05-23 01:33:59,124 - classify1.py[line:184] - INFO: Epoch 0, toal_loss 7.0209, aver loss 1.0030, train accuracy 0.5165, train auc 0.0000, test accuracy 0.5000, test auc 0.0000
2021-05-23 01:39:39,312 - classify1.py[line:184] - INFO: Epoch 31, toal_loss 24.1768, aver loss 0.0086, train accuracy 0.8906, train auc 0.0000, test accuracy 0.8589, test auc 0.0000
2021-05-23 01:39:41,062 - classify1.py[line:184] - INFO: Epoch 32, toal_loss 23.1217, aver loss 0.0080, train accuracy 0.8915, train auc 0.0000, test accuracy 0.8579, test auc 0.0000
2021-05-23 01:39:42,920 - classify1.py[line:184] - INFO: Epoch 33, toal_loss 23.3533, aver loss 0.0078, train accuracy 0.8904, train auc 0.0000, test accuracy 0.8634, test auc 0.0000
2021-05-23 01:39:44,701 - classify1.py[line:184] - INFO: Epoch 34, toal_loss 23.4754, aver loss 0.0076, train accuracy 0.8928, train auc 0.0000, test accuracy 0.8669, test auc 0.0000
2021-05-23 01:39:46,492 - classify1.py[line:184] - INFO: Epoch 35, toal_loss 23.3623, aver loss 0.0074, train accuracy 0.8910, train auc 0.0000, test accuracy 0.8594, test auc 0.0000
2021-05-23 01:39:48,118 - classify1.py[line:184] - INFO: Epoch 36, toal_loss 22.9351, aver loss 0.0070, train accuracy 0.8947, train auc 0.0000, test accuracy 0.8644, test auc 0.0000
2021-05-23 01:39:49,899 - classify1.py[line:184] - INFO: Epoch 37, toal_loss 22.7712, aver loss 0.0068, train accuracy 0.8973, train auc 0.0000, test accuracy 0.8619, test auc 0.0000
2021-05-23 01:39:51,575 - classify1.py[line:184] - INFO: Epoch 38, toal_loss 22.6370, aver loss 0.0066, train accuracy 0.8915, train auc 0.0000, test accuracy 0.8719, test auc 0.0000
2021-05-23 01:39:53,044 - classify1.py[line:184] - INFO: Epoch 39, toal_loss 22.8814, aver loss 0.0065, train accuracy 0.8970, train auc 0.0000, test accuracy 0.8649, test auc 0.0000
2021-05-23 01:39:54,680 - classify1.py[line:184] - INFO: Epoch 40, toal_loss 22.7270, aver loss 0.0063, train accuracy 0.8966, train auc 0.0000, test accuracy 0.8664, test auc 0.0000
2021-05-23 01:39:56,416 - classify1.py[line:184] - INFO: Epoch 41, toal_loss 22.4792, aver loss 0.0061, train accuracy 0.8945, train auc 0.0000, test accuracy 0.8609, test auc 0.0000
2021-05-23 01:39:58,245 - classify1.py[line:184] - INFO: Epoch 42, toal_loss 22.2188, aver loss 0.0059, train accuracy 0.8899, train auc 0.0000, test accuracy 0.8639, test auc 0.0000
2021-05-23 01:40:00,096 - classify1.py[line:184] - INFO: Epoch 43, toal_loss 22.2075, aver loss 0.0057, train accuracy 0.8974, train auc 0.0000, test accuracy 0.8624, test auc 0.0000
2021-05-23 01:40:01,966 - classify1.py[line:184] - INFO: Epoch 44, toal_loss 21.9354, aver loss 0.0055, train accuracy 0.8990, train auc 0.0000, test accuracy 0.8579, test auc 0.0000
2021-05-23 01:40:03,803 - classify1.py[line:184] - INFO: Epoch 45, toal_loss 21.8165, aver loss 0.0054, train accuracy 0.9004, train auc 0.0000, test accuracy 0.8634, test auc 0.0000
2021-05-23 01:40:05,601 - classify1.py[line:184] - INFO: Epoch 46, toal_loss 21.8297, aver loss 0.0053, train accuracy 0.8967, train auc 0.0000, test accuracy 0.8579, test auc 0.0000
2021-05-23 01:40:07,483 - classify1.py[line:184] - INFO: Epoch 47, toal_loss 22.0518, aver loss 0.0052, train accuracy 0.8975, train auc 0.0000, test accuracy 0.8664, test auc 0.0000
2021-05-23 01:40:09,313 - classify1.py[line:184] - INFO: Epoch 48, toal_loss 21.7895, aver loss 0.0051, train accuracy 0.8952, train auc 0.0000, test accuracy 0.8604, test auc 0.0000
2021-05-23 01:40:11,108 - classify1.py[line:184] - INFO: Epoch 49, toal_loss 21.3553, aver loss 0.0049, train accuracy 0.9009, train auc 0.0000, test accuracy 0.8704, test auc 0.0000
2021-05-23 01:40:11,572 - classify1.py[line:134] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 5, 'Epoch2': 50, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 1e-05, 'learning_rate2': 0.0001, 'batch_size': 64, 'cuda': 1, 'negSampleNum': 3, 'poSampleNum': 1, 'max_bound': 1, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-23 01:40:11,590 - classify1.py[line:140] - INFO: before training: 0.5050050020217896
2021-05-23 01:40:11,591 - classify1.py[line:154] - INFO: ...start training...
2021-05-23 01:40:13,660 - classify1.py[line:184] - INFO: Epoch 0, toal_loss 55.8529, aver loss 0.5585, train accuracy 0.7523, train auc 0.0000, test accuracy 0.8318, test auc 0.0000
2021-05-23 01:40:15,727 - classify1.py[line:184] - INFO: Epoch 1, toal_loss 41.9943, aver loss 0.2100, train accuracy 0.8361, train auc 0.0000, test accuracy 0.8483, test auc 0.0000
2021-05-23 01:40:17,754 - classify1.py[line:184] - INFO: Epoch 2, toal_loss 38.0695, aver loss 0.1269, train accuracy 0.8420, train auc 0.0000, test accuracy 0.8423, test auc 0.0000
2021-05-23 01:40:19,746 - classify1.py[line:184] - INFO: Epoch 3, toal_loss 36.0578, aver loss 0.0901, train accuracy 0.8501, train auc 0.0000, test accuracy 0.8498, test auc 0.0000
2021-05-23 01:40:21,733 - classify1.py[line:184] - INFO: Epoch 4, toal_loss 34.5097, aver loss 0.0690, train accuracy 0.8562, train auc 0.0000, test accuracy 0.8463, test auc 0.0000
2021-05-23 01:40:23,741 - classify1.py[line:184] - INFO: Epoch 5, toal_loss 33.5163, aver loss 0.0559, train accuracy 0.8623, train auc 0.0000, test accuracy 0.8443, test auc 0.0000
2021-05-23 01:40:25,782 - classify1.py[line:184] - INFO: Epoch 6, toal_loss 32.8824, aver loss 0.0470, train accuracy 0.8670, train auc 0.0000, test accuracy 0.8514, test auc 0.0000
2021-05-23 01:40:27,771 - classify1.py[line:184] - INFO: Epoch 7, toal_loss 32.4221, aver loss 0.0405, train accuracy 0.8697, train auc 0.0000, test accuracy 0.8569, test auc 0.0000
2021-05-23 01:40:29,800 - classify1.py[line:184] - INFO: Epoch 8, toal_loss 31.7211, aver loss 0.0352, train accuracy 0.8692, train auc 0.0000, test accuracy 0.8569, test auc 0.0000
2021-05-23 01:40:31,791 - classify1.py[line:184] - INFO: Epoch 9, toal_loss 31.0363, aver loss 0.0310, train accuracy 0.8780, train auc 0.0000, test accuracy 0.8604, test auc 0.0000
2021-05-23 01:40:33,759 - classify1.py[line:184] - INFO: Epoch 10, toal_loss 30.8375, aver loss 0.0280, train accuracy 0.8773, train auc 0.0000, test accuracy 0.8559, test auc 0.0000
2021-05-23 01:40:35,729 - classify1.py[line:184] - INFO: Epoch 11, toal_loss 30.1023, aver loss 0.0251, train accuracy 0.8780, train auc 0.0000, test accuracy 0.8614, test auc 0.0000
2021-05-23 01:40:38,043 - classify1.py[line:184] - INFO: Epoch 12, toal_loss 29.7191, aver loss 0.0229, train accuracy 0.8794, train auc 0.0000, test accuracy 0.8549, test auc 0.0000
2021-05-23 01:40:40,375 - classify1.py[line:184] - INFO: Epoch 13, toal_loss 29.2295, aver loss 0.0209, train accuracy 0.8803, train auc 0.0000, test accuracy 0.8594, test auc 0.0000
2021-05-23 01:40:42,438 - classify1.py[line:184] - INFO: Epoch 14, toal_loss 28.9352, aver loss 0.0193, train accuracy 0.8822, train auc 0.0000, test accuracy 0.8619, test auc 0.0000
2021-05-23 01:40:44,487 - classify1.py[line:184] - INFO: Epoch 15, toal_loss 28.7747, aver loss 0.0180, train accuracy 0.8901, train auc 0.0000, test accuracy 0.8559, test auc 0.0000
2021-05-23 01:40:46,480 - classify1.py[line:184] - INFO: Epoch 16, toal_loss 28.0540, aver loss 0.0165, train accuracy 0.8867, train auc 0.0000, test accuracy 0.8599, test auc 0.0000
2021-05-23 01:40:48,463 - classify1.py[line:184] - INFO: Epoch 17, toal_loss 28.2630, aver loss 0.0157, train accuracy 0.8876, train auc 0.0000, test accuracy 0.8614, test auc 0.0000
2021-05-23 01:40:50,539 - classify1.py[line:184] - INFO: Epoch 18, toal_loss 27.8589, aver loss 0.0147, train accuracy 0.8880, train auc 0.0000, test accuracy 0.8599, test auc 0.0000
2021-05-23 01:40:52,635 - classify1.py[line:184] - INFO: Epoch 19, toal_loss 27.5463, aver loss 0.0138, train accuracy 0.8947, train auc 0.0000, test accuracy 0.8604, test auc 0.0000
2021-05-23 01:40:54,658 - classify1.py[line:184] - INFO: Epoch 20, toal_loss 27.0597, aver loss 0.0129, train accuracy 0.8933, train auc 0.0000, test accuracy 0.8629, test auc 0.0000
2021-05-23 01:40:56,682 - classify1.py[line:184] - INFO: Epoch 21, toal_loss 26.8312, aver loss 0.0122, train accuracy 0.8923, train auc 0.0000, test accuracy 0.8614, test auc 0.0000
2021-05-23 01:40:58,790 - classify1.py[line:184] - INFO: Epoch 22, toal_loss 26.4680, aver loss 0.0115, train accuracy 0.8922, train auc 0.0000, test accuracy 0.8654, test auc 0.0000
2021-05-23 01:41:00,876 - classify1.py[line:184] - INFO: Epoch 23, toal_loss 26.7760, aver loss 0.0112, train accuracy 0.8914, train auc 0.0000, test accuracy 0.8609, test auc 0.0000
2021-05-23 01:41:02,923 - classify1.py[line:184] - INFO: Epoch 24, toal_loss 26.3355, aver loss 0.0105, train accuracy 0.8975, train auc 0.0000, test accuracy 0.8664, test auc 0.0000
2021-05-23 01:41:05,010 - classify1.py[line:184] - INFO: Epoch 25, toal_loss 26.3462, aver loss 0.0101, train accuracy 0.8955, train auc 0.0000, test accuracy 0.8614, test auc 0.0000
2021-05-23 01:41:07,114 - classify1.py[line:184] - INFO: Epoch 26, toal_loss 26.1702, aver loss 0.0097, train accuracy 0.8980, train auc 0.0000, test accuracy 0.8599, test auc 0.0000
2021-05-23 01:41:09,057 - classify1.py[line:184] - INFO: Epoch 27, toal_loss 25.8227, aver loss 0.0092, train accuracy 0.8978, train auc 0.0000, test accuracy 0.8639, test auc 0.0000
2021-05-23 01:41:11,081 - classify1.py[line:184] - INFO: Epoch 28, toal_loss 25.8237, aver loss 0.0089, train accuracy 0.8978, train auc 0.0000, test accuracy 0.8639, test auc 0.0000
2021-05-23 01:41:13,093 - classify1.py[line:184] - INFO: Epoch 29, toal_loss 25.3052, aver loss 0.0084, train accuracy 0.8986, train auc 0.0000, test accuracy 0.8674, test auc 0.0000
2021-05-23 01:41:15,210 - classify1.py[line:184] - INFO: Epoch 30, toal_loss 25.5414, aver loss 0.0082, train accuracy 0.8983, train auc 0.0000, test accuracy 0.8684, test auc 0.0000
2021-05-23 01:41:17,251 - classify1.py[line:184] - INFO: Epoch 31, toal_loss 25.1468, aver loss 0.0079, train accuracy 0.9011, train auc 0.0000, test accuracy 0.8644, test auc 0.0000
2021-05-23 01:41:19,306 - classify1.py[line:184] - INFO: Epoch 32, toal_loss 24.8240, aver loss 0.0075, train accuracy 0.9012, train auc 0.0000, test accuracy 0.8574, test auc 0.0000
2021-05-23 01:41:21,532 - classify1.py[line:184] - INFO: Epoch 33, toal_loss 24.9191, aver loss 0.0073, train accuracy 0.9053, train auc 0.0000, test accuracy 0.8679, test auc 0.0000
2021-05-23 01:41:23,585 - classify1.py[line:184] - INFO: Epoch 34, toal_loss 24.6082, aver loss 0.0070, train accuracy 0.9011, train auc 0.0000, test accuracy 0.8704, test auc 0.0000
2021-05-23 01:41:25,624 - classify1.py[line:184] - INFO: Epoch 35, toal_loss 24.7061, aver loss 0.0069, train accuracy 0.9020, train auc 0.0000, test accuracy 0.8649, test auc 0.0000
2021-05-23 01:41:27,655 - classify1.py[line:184] - INFO: Epoch 36, toal_loss 24.1826, aver loss 0.0065, train accuracy 0.9037, train auc 0.0000, test accuracy 0.8629, test auc 0.0000
2021-05-23 01:41:29,759 - classify1.py[line:184] - INFO: Epoch 37, toal_loss 24.5420, aver loss 0.0065, train accuracy 0.9070, train auc 0.0000, test accuracy 0.8589, test auc 0.0000
2021-05-23 01:41:31,800 - classify1.py[line:184] - INFO: Epoch 38, toal_loss 23.7470, aver loss 0.0061, train accuracy 0.9034, train auc 0.0000, test accuracy 0.8709, test auc 0.0000
2021-05-23 01:41:33,814 - classify1.py[line:184] - INFO: Epoch 39, toal_loss 23.8621, aver loss 0.0060, train accuracy 0.9056, train auc 0.0000, test accuracy 0.8629, test auc 0.0000
2021-05-23 01:41:35,823 - classify1.py[line:184] - INFO: Epoch 40, toal_loss 23.8045, aver loss 0.0058, train accuracy 0.9036, train auc 0.0000, test accuracy 0.8659, test auc 0.0000
2021-05-23 01:41:37,866 - classify1.py[line:184] - INFO: Epoch 41, toal_loss 23.3725, aver loss 0.0056, train accuracy 0.9070, train auc 0.0000, test accuracy 0.8669, test auc 0.0000
2021-05-23 01:41:39,956 - classify1.py[line:184] - INFO: Epoch 42, toal_loss 23.5166, aver loss 0.0055, train accuracy 0.9067, train auc 0.0000, test accuracy 0.8609, test auc 0.0000
2021-05-23 01:41:42,028 - classify1.py[line:184] - INFO: Epoch 43, toal_loss 23.3114, aver loss 0.0053, train accuracy 0.9023, train auc 0.0000, test accuracy 0.8664, test auc 0.0000
2021-05-23 01:41:44,094 - classify1.py[line:184] - INFO: Epoch 44, toal_loss 23.5763, aver loss 0.0052, train accuracy 0.9070, train auc 0.0000, test accuracy 0.8689, test auc 0.0000
2021-05-23 01:41:46,151 - classify1.py[line:184] - INFO: Epoch 45, toal_loss 23.2685, aver loss 0.0051, train accuracy 0.9076, train auc 0.0000, test accuracy 0.8704, test auc 0.0000
2021-05-23 01:41:48,150 - classify1.py[line:184] - INFO: Epoch 46, toal_loss 23.2975, aver loss 0.0050, train accuracy 0.9070, train auc 0.0000, test accuracy 0.8739, test auc 0.0000
2021-05-23 01:41:50,153 - classify1.py[line:184] - INFO: Epoch 47, toal_loss 23.0577, aver loss 0.0048, train accuracy 0.9122, train auc 0.0000, test accuracy 0.8674, test auc 0.0000
2021-05-23 01:41:52,170 - classify1.py[line:184] - INFO: Epoch 48, toal_loss 22.8865, aver loss 0.0047, train accuracy 0.9069, train auc 0.0000, test accuracy 0.8689, test auc 0.0000
2021-05-23 01:41:54,197 - classify1.py[line:184] - INFO: Epoch 49, toal_loss 22.6805, aver loss 0.0045, train accuracy 0.9101, train auc 0.0000, test accuracy 0.8614, test auc 0.0000
2021-05-23 01:41:54,703 - classify1.py[line:134] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 5, 'Epoch2': 50, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 1e-05, 'learning_rate2': 0.0001, 'batch_size': 64, 'cuda': 1, 'negSampleNum': 3, 'poSampleNum': 1, 'max_bound': 1, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-23 01:41:54,721 - classify1.py[line:140] - INFO: before training: 0.4154154062271118
2021-05-23 01:41:54,722 - classify1.py[line:154] - INFO: ...start training...
2021-05-23 01:41:56,963 - classify1.py[line:184] - INFO: Epoch 0, toal_loss 64.8033, aver loss 0.5735, train accuracy 0.7434, train auc 0.0000, test accuracy 0.8123, test auc 0.0000
2021-05-23 01:41:59,203 - classify1.py[line:184] - INFO: Epoch 1, toal_loss 49.4345, aver loss 0.2187, train accuracy 0.8225, train auc 0.0000, test accuracy 0.8333, test auc 0.0000
2021-05-23 01:42:01,488 - classify1.py[line:184] - INFO: Epoch 2, toal_loss 44.8364, aver loss 0.1323, train accuracy 0.8327, train auc 0.0000, test accuracy 0.8488, test auc 0.0000
2021-05-23 01:42:03,927 - classify1.py[line:184] - INFO: Epoch 3, toal_loss 42.2821, aver loss 0.0935, train accuracy 0.8384, train auc 0.0000, test accuracy 0.8493, test auc 0.0000
2021-05-23 01:42:06,180 - classify1.py[line:184] - INFO: Epoch 4, toal_loss 40.8284, aver loss 0.0723, train accuracy 0.8491, train auc 0.0000, test accuracy 0.8433, test auc 0.0000
2021-05-23 01:42:08,346 - classify1.py[line:184] - INFO: Epoch 5, toal_loss 39.3117, aver loss 0.0580, train accuracy 0.8546, train auc 0.0000, test accuracy 0.8438, test auc 0.0000
2021-05-23 01:42:10,595 - classify1.py[line:184] - INFO: Epoch 6, toal_loss 38.1850, aver loss 0.0483, train accuracy 0.8563, train auc 0.0000, test accuracy 0.8443, test auc 0.0000
2021-05-23 01:42:12,804 - classify1.py[line:184] - INFO: Epoch 7, toal_loss 37.6179, aver loss 0.0416, train accuracy 0.8611, train auc 0.0000, test accuracy 0.8574, test auc 0.0000
2021-05-23 01:42:15,109 - classify1.py[line:184] - INFO: Epoch 8, toal_loss 36.8646, aver loss 0.0362, train accuracy 0.8629, train auc 0.0000, test accuracy 0.8584, test auc 0.0000
2021-05-23 01:42:17,416 - classify1.py[line:184] - INFO: Epoch 9, toal_loss 36.4742, aver loss 0.0323, train accuracy 0.8712, train auc 0.0000, test accuracy 0.8483, test auc 0.0000
2021-05-23 01:42:19,778 - classify1.py[line:184] - INFO: Epoch 10, toal_loss 35.9862, aver loss 0.0290, train accuracy 0.8661, train auc 0.0000, test accuracy 0.8519, test auc 0.0000
2021-05-23 01:42:22,027 - classify1.py[line:184] - INFO: Epoch 11, toal_loss 35.2716, aver loss 0.0260, train accuracy 0.8720, train auc 0.0000, test accuracy 0.8584, test auc 0.0000
2021-05-23 01:42:24,301 - classify1.py[line:184] - INFO: Epoch 12, toal_loss 34.8665, aver loss 0.0237, train accuracy 0.8727, train auc 0.0000, test accuracy 0.8584, test auc 0.0000
2021-05-23 01:42:26,530 - classify1.py[line:184] - INFO: Epoch 13, toal_loss 34.0959, aver loss 0.0216, train accuracy 0.8723, train auc 0.0000, test accuracy 0.8539, test auc 0.0000
2021-05-23 01:42:28,791 - classify1.py[line:184] - INFO: Epoch 14, toal_loss 34.0093, aver loss 0.0201, train accuracy 0.8748, train auc 0.0000, test accuracy 0.8599, test auc 0.0000
2021-05-23 01:42:31,081 - classify1.py[line:184] - INFO: Epoch 15, toal_loss 33.4846, aver loss 0.0185, train accuracy 0.8772, train auc 0.0000, test accuracy 0.8664, test auc 0.0000
2021-05-23 01:42:33,524 - classify1.py[line:184] - INFO: Epoch 16, toal_loss 33.6711, aver loss 0.0175, train accuracy 0.8781, train auc 0.0000, test accuracy 0.8659, test auc 0.0000
2021-05-23 01:42:35,828 - classify1.py[line:184] - INFO: Epoch 17, toal_loss 33.0445, aver loss 0.0162, train accuracy 0.8809, train auc 0.0000, test accuracy 0.8564, test auc 0.0000
2021-05-23 01:42:38,680 - classify1.py[line:184] - INFO: Epoch 18, toal_loss 33.0088, aver loss 0.0154, train accuracy 0.8813, train auc 0.0000, test accuracy 0.8644, test auc 0.0000
2021-05-23 01:42:40,998 - classify1.py[line:184] - INFO: Epoch 19, toal_loss 32.2873, aver loss 0.0143, train accuracy 0.8845, train auc 0.0000, test accuracy 0.8629, test auc 0.0000
2021-05-23 01:42:43,247 - classify1.py[line:184] - INFO: Epoch 20, toal_loss 32.0423, aver loss 0.0135, train accuracy 0.8830, train auc 0.0000, test accuracy 0.8644, test auc 0.0000
2021-05-23 01:42:45,542 - classify1.py[line:184] - INFO: Epoch 21, toal_loss 31.8336, aver loss 0.0128, train accuracy 0.8849, train auc 0.0000, test accuracy 0.8624, test auc 0.0000
2021-05-23 01:42:47,826 - classify1.py[line:184] - INFO: Epoch 22, toal_loss 31.8054, aver loss 0.0122, train accuracy 0.8866, train auc 0.0000, test accuracy 0.8659, test auc 0.0000
2021-05-23 01:42:50,200 - classify1.py[line:184] - INFO: Epoch 23, toal_loss 31.2405, aver loss 0.0115, train accuracy 0.8867, train auc 0.0000, test accuracy 0.8619, test auc 0.0000
2021-05-23 01:42:52,526 - classify1.py[line:184] - INFO: Epoch 24, toal_loss 31.1698, aver loss 0.0110, train accuracy 0.8894, train auc 0.0000, test accuracy 0.8639, test auc 0.0000
2021-05-23 01:42:54,816 - classify1.py[line:184] - INFO: Epoch 25, toal_loss 30.8738, aver loss 0.0105, train accuracy 0.8871, train auc 0.0000, test accuracy 0.8674, test auc 0.0000
2021-05-23 01:42:57,445 - classify1.py[line:184] - INFO: Epoch 26, toal_loss 30.3330, aver loss 0.0099, train accuracy 0.8899, train auc 0.0000, test accuracy 0.8684, test auc 0.0000
2021-05-23 01:42:59,729 - classify1.py[line:184] - INFO: Epoch 27, toal_loss 31.0660, aver loss 0.0098, train accuracy 0.8880, train auc 0.0000, test accuracy 0.8679, test auc 0.0000
2021-05-23 01:43:01,991 - classify1.py[line:184] - INFO: Epoch 28, toal_loss 30.3774, aver loss 0.0093, train accuracy 0.8929, train auc 0.0000, test accuracy 0.8719, test auc 0.0000
2021-05-23 01:43:04,160 - classify1.py[line:184] - INFO: Epoch 29, toal_loss 30.4239, aver loss 0.0090, train accuracy 0.8943, train auc 0.0000, test accuracy 0.8719, test auc 0.0000
2021-05-23 01:43:06,340 - classify1.py[line:184] - INFO: Epoch 30, toal_loss 29.6487, aver loss 0.0085, train accuracy 0.8947, train auc 0.0000, test accuracy 0.8659, test auc 0.0000
2021-05-23 01:43:08,590 - classify1.py[line:184] - INFO: Epoch 31, toal_loss 30.2084, aver loss 0.0084, train accuracy 0.8920, train auc 0.0000, test accuracy 0.8614, test auc 0.0000
2021-05-23 01:43:10,908 - classify1.py[line:184] - INFO: Epoch 32, toal_loss 29.2460, aver loss 0.0078, train accuracy 0.8917, train auc 0.0000, test accuracy 0.8619, test auc 0.0000
2021-05-23 01:43:13,170 - classify1.py[line:184] - INFO: Epoch 33, toal_loss 29.6501, aver loss 0.0077, train accuracy 0.8925, train auc 0.0000, test accuracy 0.8604, test auc 0.0000
2021-05-23 01:43:15,422 - classify1.py[line:184] - INFO: Epoch 34, toal_loss 29.5279, aver loss 0.0075, train accuracy 0.8979, train auc 0.0000, test accuracy 0.8694, test auc 0.0000
2021-05-23 01:43:17,691 - classify1.py[line:184] - INFO: Epoch 35, toal_loss 29.2759, aver loss 0.0072, train accuracy 0.8953, train auc 0.0000, test accuracy 0.8659, test auc 0.0000
2021-05-23 01:43:19,991 - classify1.py[line:184] - INFO: Epoch 36, toal_loss 29.1693, aver loss 0.0070, train accuracy 0.8961, train auc 0.0000, test accuracy 0.8654, test auc 0.0000
2021-05-23 01:43:22,291 - classify1.py[line:184] - INFO: Epoch 37, toal_loss 29.0107, aver loss 0.0068, train accuracy 0.8966, train auc 0.0000, test accuracy 0.8709, test auc 0.0000
2021-05-23 01:43:24,626 - classify1.py[line:184] - INFO: Epoch 38, toal_loss 28.2360, aver loss 0.0064, train accuracy 0.8975, train auc 0.0000, test accuracy 0.8719, test auc 0.0000
2021-05-23 01:43:26,533 - classify1.py[line:184] - INFO: Epoch 39, toal_loss 28.2826, aver loss 0.0063, train accuracy 0.8997, train auc 0.0000, test accuracy 0.8754, test auc 0.0000
2021-05-23 01:43:28,476 - classify1.py[line:184] - INFO: Epoch 40, toal_loss 28.2273, aver loss 0.0061, train accuracy 0.9006, train auc 0.0000, test accuracy 0.8639, test auc 0.0000
2021-05-23 01:43:30,457 - classify1.py[line:184] - INFO: Epoch 41, toal_loss 28.0621, aver loss 0.0059, train accuracy 0.8997, train auc 0.0000, test accuracy 0.8689, test auc 0.0000
2021-05-23 01:43:32,700 - classify1.py[line:184] - INFO: Epoch 42, toal_loss 28.1955, aver loss 0.0058, train accuracy 0.8982, train auc 0.0000, test accuracy 0.8724, test auc 0.0000
2021-05-23 01:43:35,030 - classify1.py[line:184] - INFO: Epoch 43, toal_loss 28.3227, aver loss 0.0057, train accuracy 0.8967, train auc 0.0000, test accuracy 0.8679, test auc 0.0000
2021-05-23 01:43:37,303 - classify1.py[line:184] - INFO: Epoch 44, toal_loss 28.0212, aver loss 0.0055, train accuracy 0.9028, train auc 0.0000, test accuracy 0.8714, test auc 0.0000
2021-05-23 01:43:39,562 - classify1.py[line:184] - INFO: Epoch 45, toal_loss 27.8883, aver loss 0.0054, train accuracy 0.8982, train auc 0.0000, test accuracy 0.8664, test auc 0.0000
2021-05-23 01:43:41,866 - classify1.py[line:184] - INFO: Epoch 46, toal_loss 27.2153, aver loss 0.0051, train accuracy 0.9029, train auc 0.0000, test accuracy 0.8724, test auc 0.0000
2021-05-23 01:43:44,026 - classify1.py[line:184] - INFO: Epoch 47, toal_loss 27.3859, aver loss 0.0050, train accuracy 0.9039, train auc 0.0000, test accuracy 0.8719, test auc 0.0000
2021-05-23 01:43:46,295 - classify1.py[line:184] - INFO: Epoch 48, toal_loss 27.0950, aver loss 0.0049, train accuracy 0.9042, train auc 0.0000, test accuracy 0.8734, test auc 0.0000
2021-05-23 01:43:48,590 - classify1.py[line:184] - INFO: Epoch 49, toal_loss 27.2363, aver loss 0.0048, train accuracy 0.9051, train auc 0.0000, test accuracy 0.8769, test auc 0.0000
2021-05-23 01:43:49,034 - classify1.py[line:134] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 5, 'Epoch2': 50, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 1e-05, 'learning_rate2': 0.0001, 'batch_size': 64, 'cuda': 1, 'negSampleNum': 3, 'poSampleNum': 1, 'max_bound': 1, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-23 01:43:49,052 - classify1.py[line:140] - INFO: before training: 0.48948949575424194
2021-05-23 01:43:49,052 - classify1.py[line:154] - INFO: ...start training...
2021-05-23 01:43:51,390 - classify1.py[line:184] - INFO: Epoch 0, toal_loss 67.6618, aver loss 0.5413, train accuracy 0.7483, train auc 0.0000, test accuracy 0.8123, test auc 0.0000
2021-05-23 01:43:54,435 - classify1.py[line:184] - INFO: Epoch 1, toal_loss 52.2982, aver loss 0.2092, train accuracy 0.8187, train auc 0.0000, test accuracy 0.8328, test auc 0.0000
2021-05-23 01:43:56,932 - classify1.py[line:184] - INFO: Epoch 2, toal_loss 47.8998, aver loss 0.1277, train accuracy 0.8390, train auc 0.0000, test accuracy 0.8413, test auc 0.0000
2021-05-23 01:43:59,403 - classify1.py[line:184] - INFO: Epoch 3, toal_loss 45.7232, aver loss 0.0914, train accuracy 0.8470, train auc 0.0000, test accuracy 0.8443, test auc 0.0000
2021-05-23 01:44:01,872 - classify1.py[line:184] - INFO: Epoch 4, toal_loss 43.7591, aver loss 0.0700, train accuracy 0.8555, train auc 0.0000, test accuracy 0.8473, test auc 0.0000
2021-05-23 01:44:04,322 - classify1.py[line:184] - INFO: Epoch 5, toal_loss 42.3876, aver loss 0.0565, train accuracy 0.8641, train auc 0.0000, test accuracy 0.8594, test auc 0.0000
2021-05-23 01:44:06,795 - classify1.py[line:184] - INFO: Epoch 6, toal_loss 41.1377, aver loss 0.0470, train accuracy 0.8670, train auc 0.0000, test accuracy 0.8574, test auc 0.0000
